CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,placed,Score,company_offer,skills
6.5,0,2,0,75,4.3,0,1,82,70,0,77,0,"python, angular, communication, postgresql, ibm cloud"
8.5,1,1,0,79,4.1,1,1,75,66,0,81,0,"java, angular, problem-solving, nosql, ibm cloud"
7.0,1,1,0,65,3.8,0,0,62,63,0,70,0,"java, html, leadership, flask, aws"
7.5,2,1,0,77,4.3,0,0,69,69,0,79,0,"java, expressjs, leadership, mongodb, aws"
6.5,2,2,0,68,4.0,1,0,69,69,0,74,0,"python, html, communication, flask, google cloud"
8.2,1,1,0,73,4.5,0,1,55,68,0,78,0,"c, nodejs, teamwork, sql, oracle cloud"
6.9,1,3,2,78,3.8,1,1,75,74,0,78,0,"javascript, reactjs, problem-solving, nosql, ibm cloud"
8.4,1,2,0,77,4.1,0,0,56,62,0,78,0,"c++, html, leadership, nosql, google cloud"
7.5,1,1,0,65,3.3,1,1,55,64,0,68,0,"c, css, teamwork, sql, azure"
7.6,1,3,0,79,4.5,0,0,73,65,0,82,0,"ruby, nodejs, teamwork, mysql, google cloud"
6.9,0,2,0,65,3.6,0,0,55,67,0,68,0,"c, reactjs, leadership, mysql, ibm cloud"
7.4,0,1,1,65,4.1,0,1,58,69,0,72,0,"java, html, teamwork, sql, aws"
6.6,1,1,0,77,4.2,0,0,64,59,0,74,0,"javascript, reactJs, leadership, sql, oracle cloud"
6.6,1,1,0,80,4.2,0,1,74,72,0,77,0,"python, javascript, communication, flask, oracle cloud"
6.5,0,2,0,84,4.8,0,0,68,69,0,80,0,"python, css, teamwork, django, ibm cloud"
7.4,1,1,1,79,4.3,1,1,61,68,0,77,0,"ruby, css, problem-solving, flask, oracle cloud"
8.8,2,2,0,83,4.4,1,1,68,84,0,87,0,"c++, expressjs, teamwork, sql, ibm cloud"
6.6,0,1,2,81,4.0,0,1,64,71,0,74,0,"python, expressjs, communication, mysql, oracle cloud"
7.5,1,1,0,78,4.4,1,1,77,88,0,82,0,"ruby, angular, teamwork, postgresql, oracle cloud"
8.2,0,2,0,67,3.6,0,0,64,70,0,74,0,"c, reactjs, problem-solving, postgresql, oracle cloud"
8.5,1,3,0,75,4.8,1,1,78,64,0,85,0,"c, css, teamwork, postgresql, ibm cloud"
7.2,1,2,1,65,4.4,0,0,55,74,0,75,0,"ruby, angular, communication, mysql, oracle cloud"
6.5,2,1,3,81,4.2,1,0,55,68,0,75,0,"javascript, html, communication, mysql, azure"
6.7,1,1,0,67,4.6,0,1,57,64,0,73,0,"c, html, communication, flask, azure"
7.9,2,1,0,88,4.5,1,1,73,78,0,86,0,"c++, expressjs, problem-solving, nosql, azure"
6.7,2,2,1,71,4.4,0,0,55,67,0,75,0,"python, reactJs, leadership, mongodb, google cloud"
7.6,1,1,0,62,3.4,0,0,67,70,0,70,0,"ruby, reactJs, communication, oracle, azure"
7.4,0,1,0,71,3.7,0,0,55,64,0,70,0,"ruby, angular, communication, mongodb, ibm cloud"
8.1,2,1,1,78,4.4,1,1,77,67,0,82,0,"java, javascript, problem-solving, mongodb, oracle cloud"
7.9,2,3,2,84,4.0,1,0,88,81,0,86,0,"c, reactJs, communication, oracle, google cloud"
7.5,1,2,1,73,4.4,0,1,69,79,0,80,0,"c, reactjs, problem-solving, flask, oracle cloud"
7.2,2,3,0,85,4.8,0,1,79,82,0,88,0,"c, angular, problem-solving, oracle, ibm cloud"
7.4,1,1,0,87,3.2,0,0,61,72,0,74,0,"c, html, leadership, postgresql, google cloud"
6.8,1,1,1,77,3.3,0,1,55,58,0,68,0,"c, javascript, communication, mongodb, azure"
6.5,1,1,0,74,3.9,1,1,55,72,0,72,0,"java, css, teamwork, postgresql, azure"
6.8,0,1,0,84,4.0,0,1,80,69,0,77,0,"java, nodejs, problem-solving, flask, azure"
7.5,2,3,3,86,4.1,1,1,69,86,0,85,0,"python, css, teamwork, mysql, oracle cloud"
7.7,2,1,0,65,3.5,1,0,64,62,0,71,0,"java, expressjs, problem-solving, django, oracle cloud"
7.3,1,1,0,72,3.7,0,0,60,85,0,74,0,"ruby, javascript, teamwork, django, google cloud"
6.8,1,1,1,80,3.5,0,1,64,70,0,73,0,"javascript, reactjs, problem-solving, sql, oracle cloud"
7.5,1,2,1,76,4.1,1,1,55,62,0,75,0,"ruby, css, communication, flask, azure"
6.6,2,1,2,90,4.8,1,0,84,67,0,84,0,"ruby, angular, problem-solving, flask, aws"
7.4,0,2,0,69,4.2,0,1,59,62,0,73,0,"java, html, communication, postgresql, google cloud"
7.4,1,3,0,84,4.1,1,1,55,73,0,80,0,"c++, css, problem-solving, mongodb, ibm cloud"
7.6,0,1,1,77,4.6,0,1,55,68,0,77,0,"ruby, css, leadership, mongodb, ibm cloud"
8.4,2,2,3,82,4.3,1,0,75,83,0,86,0,"javascript, angular, leadership, mysql, ibm cloud"
7.6,1,1,0,88,3.9,0,1,55,68,0,77,0,"java, javascript, problem-solving, nosql, azure"
6.5,0,2,0,90,4.5,0,0,55,64,0,78,0,"python, javascript, leadership, nosql, ibm cloud"
7.4,0,1,0,73,4.1,0,0,63,72,0,75,0,"java, javascript, communication, sql, oracle cloud"
7.6,1,2,0,73,3.7,0,1,67,61,0,74,0,"python, reactJs, leadership, oracle, oracle cloud"
7.6,1,1,1,71,4.1,1,1,62,79,0,76,0,"ruby, reactJs, communication, sql, google cloud"
6.9,1,1,0,76,4.0,0,1,77,76,0,77,0,"c, expressjs, communication, flask, oracle cloud"
6.5,1,1,0,68,4.0,1,0,69,66,0,72,0,"java, html, communication, mongodb, google cloud"
7.6,2,3,2,77,4.8,1,1,79,77,0,86,0,"ruby, nodejs, leadership, nosql, oracle cloud"
7.4,1,0,2,73,4.2,0,1,90,72,0,79,0,"ruby, angular, leadership, flask, ibm cloud"
6.5,1,1,0,72,4.0,0,0,64,71,0,73,0,"c, javascript, teamwork, mongodb, azure"
8.3,1,3,1,90,4.8,1,1,71,84,0,90,0,"c++, reactjs, communication, oracle, aws"
7.4,1,3,0,77,4.8,0,1,56,68,0,81,0,"c++, html, teamwork, flask, ibm cloud"
7.7,1,1,1,66,3.9,0,0,55,65,0,72,0,"c, javascript, communication, oracle, azure"
8.3,1,1,1,70,4.3,0,0,58,67,0,77,0,"python, reactjs, teamwork, django, azure"
7.9,1,3,0,64,4.1,1,1,56,70,0,76,0,"javascript, html, teamwork, nosql, aws"
8.0,1,1,2,79,4.6,0,0,58,70,0,80,0,"java, javascript, communication, mysql, ibm cloud"
7.6,2,1,0,84,4.4,1,0,55,83,0,82,0,"c++, reactJs, problem-solving, postgresql, oracle cloud"
7.5,1,1,3,77,4.4,0,1,55,64,0,76,0,"python, reactJs, leadership, nosql, aws"
8.4,1,2,1,87,3.6,0,1,55,57,0,77,0,"ruby, reactjs, communication, oracle, google cloud"
6.5,1,1,0,74,3.5,0,1,64,69,0,70,0,"ruby, html, leadership, django, oracle cloud"
8.1,0,2,1,85,4.8,1,0,87,80,0,88,0,"python, reactJs, leadership, sql, oracle cloud"
6.5,1,1,0,84,4.0,0,1,62,75,0,76,0,"python, nodejs, communication, sql, azure"
7.3,1,2,0,82,4.4,1,0,55,65,0,78,0,"ruby, html, problem-solving, django, oracle cloud"
7.5,1,1,1,67,4.0,0,0,55,71,0,73,0,"c++, expressjs, communication, mysql, google cloud"
7.7,1,2,0,82,4.4,0,1,55,69,0,80,0,"python, reactjs, problem-solving, oracle, google cloud"
7.7,0,1,2,68,4.2,1,0,75,71,0,76,0,"c, html, teamwork, mongodb, oracle cloud"
8.2,1,3,0,90,4.4,0,1,70,84,0,88,0,"c++, reactJs, communication, nosql, aws"
8.7,2,1,2,81,4.5,1,1,80,80,0,87,0,"c, html, teamwork, oracle, oracle cloud"
6.5,1,1,1,70,4.3,0,0,55,75,0,73,0,"javascript, html, communication, sql, google cloud"
6.7,1,2,0,72,4.3,0,1,55,72,0,75,0,"javascript, nodejs, problem-solving, django, aws"
7.1,0,1,0,71,3.8,0,0,55,61,0,70,0,"c++, reactjs, teamwork, postgresql, azure"
7.4,1,1,1,75,3.5,0,0,68,83,0,75,0,"python, nodejs, teamwork, flask, google cloud"
7.2,0,1,1,75,4.1,0,0,63,80,0,76,0,"java, angular, communication, oracle, azure"
7.7,1,2,0,77,3.9,0,1,69,79,0,79,0,"javascript, css, teamwork, nosql, aws"
6.8,1,2,1,79,4.6,0,0,63,78,0,80,0,"java, angular, teamwork, mysql, aws"
7.6,1,2,1,77,4.6,0,1,72,69,0,81,0,"javascript, css, leadership, sql, ibm cloud"
8.0,1,1,2,82,4.8,0,0,69,68,0,83,0,"c, reactjs, communication, django, oracle cloud"
7.6,1,1,1,88,4.0,0,1,59,61,0,78,0,"java, nodejs, problem-solving, mongodb, aws"
6.5,0,1,0,64,3.9,0,1,62,66,0,68,0,"java, reactjs, leadership, mysql, ibm cloud"
6.5,1,1,1,62,3.5,0,0,55,73,0,67,0,"c++, html, teamwork, oracle, google cloud"
8.5,2,2,2,85,4.5,1,1,68,86,0,88,0,"c, angular, leadership, oracle, azure"
7.6,1,2,0,77,4.1,0,1,55,58,0,75,0,"javascript, nodejs, communication, django, oracle cloud"
7.5,0,1,0,76,4.0,0,1,55,86,0,76,0,"c, javascript, problem-solving, nosql, ibm cloud"
8.0,2,1,1,77,3.8,0,1,83,64,0,79,0,"java, html, communication, flask, oracle cloud"
6.6,1,1,0,71,3.1,0,1,64,67,0,68,0,"c, expressjs, teamwork, postgresql, ibm cloud"
7.5,1,1,1,72,3.8,0,1,55,68,0,73,0,"javascript, reactJs, problem-solving, sql, oracle cloud"
6.8,2,2,0,76,4.2,0,1,59,65,0,76,0,"c, html, communication, flask, azure"
8.1,2,3,3,90,4.7,1,0,83,82,0,91,0,"c, nodejs, communication, postgresql, aws"
7.6,1,3,0,87,3.9,0,1,66,84,0,83,0,"java, reactjs, problem-solving, mongodb, aws"
6.8,1,1,0,60,3.5,0,1,55,57,0,65,0,"c, reactjs, teamwork, django, aws"
7.7,1,1,1,67,3.7,0,0,55,68,0,71,0,"c++, expressjs, leadership, oracle, ibm cloud"
7.4,1,1,0,85,3.9,0,1,62,68,0,77,0,"c++, reactJs, teamwork, nosql, azure"
7.4,1,1,0,81,4.3,1,1,67,70,0,79,0,"c++, angular, leadership, postgresql, aws"
7.6,0,1,0,72,3.6,0,0,55,61,0,70,0,"javascript, html, communication, sql, aws"
7.9,1,1,0,70,4.3,1,1,73,68,0,78,0,"ruby, html, teamwork, django, oracle cloud"
7.6,1,2,0,66,4.5,0,1,55,76,0,77,0,"c, reactjs, teamwork, sql, aws"
6.5,2,3,0,76,3.8,0,1,86,70,0,78,0,"python, angular, leadership, nosql, azure"
7.6,1,1,0,64,3.4,0,0,55,59,0,68,0,"c++, nodejs, teamwork, oracle, oracle cloud"
8.3,1,2,1,77,3.5,0,1,65,68,0,77,0,"ruby, angular, problem-solving, oracle, ibm cloud"
6.8,1,2,0,83,4.3,0,0,57,64,0,77,0,"javascript, html, communication, django, aws"
7.6,0,3,0,80,4.4,1,1,83,74,0,83,0,"c, html, teamwork, mysql, google cloud"
8.0,1,1,2,78,4.3,1,0,67,69,0,80,0,"javascript, expressjs, problem-solving, mysql, ibm cloud"
6.5,0,1,0,66,3.8,0,0,55,62,0,67,0,"c++, html, teamwork, flask, google cloud"
7.3,1,1,0,74,4.3,0,0,57,69,0,76,0,"c, reactJs, teamwork, flask, google cloud"
7.8,1,1,1,76,4.8,0,0,59,70,0,80,0,"c++, javascript, teamwork, oracle, aws"
7.8,1,1,1,77,4.1,0,0,69,68,0,78,0,"ruby, html, leadership, postgresql, oracle cloud"
6.5,1,2,3,81,4.2,0,1,57,67,0,76,0,"c, reactjs, leadership, oracle, google cloud"
6.5,1,2,1,68,4.3,1,1,73,74,0,76,0,"ruby, reactjs, problem-solving, oracle, ibm cloud"
6.7,0,1,0,76,4.2,1,1,62,66,0,73,0,"c++, expressjs, leadership, mongodb, oracle cloud"
7.4,2,3,1,81,4.8,1,1,71,78,0,86,0,"python, reactjs, problem-solving, oracle, aws"
7.6,1,1,2,81,4.8,0,0,84,67,0,84,0,"ruby, angular, leadership, mongodb, aws"
7.7,0,1,1,67,4.4,0,0,55,61,0,73,0,"ruby, expressjs, leadership, mongodb, aws"
6.5,2,1,1,78,3.5,0,1,61,67,0,72,0,"java, html, leadership, mongodb, aws"
7.4,1,2,1,69,4.6,0,1,55,68,0,77,0,"java, html, communication, flask, ibm cloud"
7.5,0,2,1,73,3.6,0,1,55,65,0,72,0,"python, nodejs, teamwork, mongodb, oracle cloud"
7.6,0,2,0,61,3.8,0,1,55,67,0,70,0,"ruby, angular, teamwork, postgresql, aws"
6.8,1,1,0,72,4.2,0,1,60,68,0,74,0,"c, reactJs, leadership, mongodb, oracle cloud"
7.8,2,2,1,79,4.6,1,0,79,71,0,85,0,"ruby, css, teamwork, oracle, oracle cloud"
6.5,1,1,0,66,4.8,1,0,60,64,0,74,0,"python, html, teamwork, flask, azure"
8.5,0,1,0,73,4.3,1,1,73,67,0,79,0,"javascript, javascript, teamwork, sql, aws"
8.5,1,1,2,85,4.3,1,1,57,61,0,80,0,"javascript, nodejs, problem-solving, oracle, aws"
6.5,1,2,0,86,4.4,1,1,55,66,0,77,0,"ruby, html, leadership, mongodb, oracle cloud"
6.6,1,1,0,74,3.6,0,0,55,67,0,70,0,"javascript, javascript, teamwork, mongodb, azure"
6.8,1,3,0,80,3.9,1,0,60,70,0,76,0,"python, html, teamwork, django, google cloud"
8.4,1,3,0,73,4.5,1,1,82,83,0,86,0,"java, html, communication, nosql, ibm cloud"
8.4,1,1,2,76,3.7,0,1,55,60,0,74,0,"java, angular, teamwork, postgresql, oracle cloud"
6.5,1,1,0,71,4.3,1,1,62,70,0,74,0,"python, reactjs, teamwork, postgresql, ibm cloud"
8.3,1,3,2,82,4.3,1,1,61,66,0,82,0,"javascript, reactjs, teamwork, oracle, google cloud"
8.4,1,1,1,70,4.2,0,0,62,68,0,77,0,"javascript, angular, communication, django, oracle cloud"
7.3,1,2,1,61,4.7,1,1,68,72,0,77,0,"ruby, reactjs, communication, nosql, aws"
7.5,0,1,0,81,4.2,0,0,67,60,0,76,0,"c++, nodejs, problem-solving, mysql, google cloud"
7.7,1,3,2,78,4.6,1,1,83,81,0,86,0,"c++, expressjs, problem-solving, flask, azure"
6.6,1,1,0,83,4.4,0,0,55,62,0,75,0,"javascript, expressjs, communication, oracle, azure"
7.9,1,3,0,82,4.7,1,0,57,72,0,83,0,"c, css, problem-solving, flask, google cloud"
8.4,0,2,2,87,4.3,1,1,77,67,0,84,0,"ruby, html, leadership, mongodb, ibm cloud"
8.0,1,2,1,78,3.6,1,1,79,83,0,80,0,"ruby, expressjs, leadership, nosql, google cloud"
8.0,0,3,2,90,4.1,1,1,59,86,0,84,0,"c, reactJs, problem-solving, sql, azure"
7.8,0,1,0,74,4.5,0,0,55,69,0,77,0,"ruby, html, communication, mongodb, azure"
7.8,1,2,1,68,3.9,0,0,61,63,0,74,0,"python, reactJs, communication, sql, aws"
7.6,1,1,2,89,4.8,0,1,76,86,0,87,0,"ruby, angular, leadership, sql, aws"
7.6,1,3,2,90,4.8,1,1,74,83,0,89,0,"c++, javascript, teamwork, mongodb, google cloud"
6.6,0,1,2,81,4.3,0,1,67,72,0,76,0,"java, nodejs, leadership, django, azure"
8.3,1,1,0,90,4.3,1,1,77,80,0,86,0,"ruby, expressjs, communication, postgresql, oracle cloud"
8.5,0,1,1,64,3.8,1,0,56,81,0,74,0,"javascript, html, communication, oracle, ibm cloud"
8.3,2,3,3,89,4.8,1,0,74,77,0,90,0,"ruby, angular, teamwork, flask, azure"
7.7,1,1,1,76,4.6,1,1,59,82,0,80,0,"javascript, nodejs, leadership, postgresql, azure"
8.3,0,3,0,86,4.3,1,0,56,65,0,81,0,"python, expressjs, leadership, nosql, google cloud"
8.0,1,3,1,75,4.2,1,1,76,84,0,83,0,"c, reactJs, communication, mysql, ibm cloud"
7.5,1,2,0,66,4.2,0,1,55,65,0,74,0,"python, nodejs, leadership, flask, oracle cloud"
8.0,1,1,0,90,4.4,0,1,74,62,0,83,0,"java, nodejs, communication, django, azure"
7.3,1,1,0,83,3.7,0,0,55,62,0,74,0,"ruby, reactJs, problem-solving, mysql, oracle cloud"
6.5,0,2,1,81,4.8,1,1,55,69,0,78,0,"c, angular, teamwork, nosql, azure"
7.3,1,1,0,70,4.3,0,1,63,76,0,76,0,"java, expressjs, leadership, nosql, oracle cloud"
7.8,0,2,2,80,3.9,1,1,55,67,0,76,0,"c, html, teamwork, mongodb, oracle cloud"
6.7,0,1,0,78,3.0,0,0,55,65,0,67,0,"java, javascript, problem-solving, oracle, ibm cloud"
7.5,1,1,1,66,4.1,0,1,56,69,0,73,0,"python, expressjs, teamwork, flask, azure"
7.6,2,3,1,87,4.4,0,0,63,65,0,83,0,"java, reactJs, leadership, postgresql, azure"
6.8,1,1,0,68,4.2,0,1,55,63,0,71,0,"c, css, teamwork, flask, aws"
7.4,1,1,1,73,3.6,0,1,62,63,0,72,0,"c++, html, communication, nosql, ibm cloud"
8.0,2,3,0,88,4.5,1,0,77,84,0,89,0,"c, javascript, problem-solving, flask, oracle cloud"
7.3,1,1,1,74,4.8,0,0,55,66,0,77,0,"python, html, leadership, django, ibm cloud"
6.5,1,1,0,86,4.2,1,1,65,65,0,77,0,"c, expressjs, leadership, django, aws"
6.6,1,1,0,73,4.5,1,0,72,66,0,76,0,"ruby, reactjs, problem-solving, django, azure"
8.4,1,3,1,85,4.8,1,1,55,80,0,87,0,"java, nodejs, communication, oracle, aws"
6.6,1,1,0,78,4.6,0,1,55,67,0,76,0,"c, html, leadership, mongodb, google cloud"
7.5,0,1,1,74,4.0,0,1,55,69,0,73,0,"java, reactjs, teamwork, django, ibm cloud"
6.6,1,2,0,70,4.0,0,0,55,62,0,71,0,"ruby, html, leadership, mysql, aws"
8.4,0,1,1,64,3.6,1,1,64,65,0,72,0,"ruby, reactjs, problem-solving, postgresql, azure"
8.2,0,3,1,90,4.8,1,0,61,75,0,87,0,"ruby, nodejs, communication, mysql, aws"
7.5,1,1,0,71,3.6,0,0,60,65,0,72,0,"javascript, javascript, problem-solving, mongodb, oracle cloud"
7.7,0,1,0,83,4.7,1,1,78,84,0,84,0,"ruby, html, leadership, mysql, aws"
8.3,1,2,0,80,3.6,0,1,72,63,0,78,0,"c++, reactJs, teamwork, django, ibm cloud"
7.1,1,3,1,77,4.2,1,1,62,60,0,77,0,"python, expressjs, teamwork, nosql, aws"
7.2,1,2,2,75,4.2,0,1,65,69,0,77,0,"ruby, reactjs, problem-solving, postgresql, google cloud"
7.8,1,3,2,78,4.8,1,0,84,66,0,85,0,"c++, html, leadership, sql, oracle cloud"
6.7,1,1,0,73,3.5,1,1,55,63,0,69,0,"java, css, communication, oracle, google cloud"
6.5,1,1,2,68,4.2,0,0,68,64,0,72,0,"c++, reactJs, problem-solving, django, aws"
7.5,0,1,0,65,3.9,0,0,55,65,0,70,0,"python, html, communication, flask, azure"
7.6,2,1,0,70,4.4,0,1,57,66,0,76,0,"c, javascript, leadership, postgresql, ibm cloud"
7.6,1,1,0,60,3.6,0,0,55,64,0,68,0,"c, css, teamwork, flask, ibm cloud"
7.4,0,1,1,69,4.3,0,1,55,76,0,74,0,"java, nodejs, problem-solving, oracle, azure"
7.6,1,1,0,63,3.3,0,0,63,72,0,70,0,"c++, html, teamwork, sql, google cloud"
7.6,1,2,3,81,4.0,0,1,55,83,0,79,0,"ruby, angular, leadership, flask, ibm cloud"
8.3,1,3,2,85,4.7,1,1,71,86,0,89,0,"c++, html, leadership, mysql, oracle cloud"
7.5,1,1,1,72,4.5,0,1,59,65,0,76,0,"c, css, communication, flask, aws"
7.5,1,1,1,77,4.4,1,0,70,67,0,79,0,"c, nodejs, leadership, django, ibm cloud"
6.5,1,1,0,67,3.9,0,0,84,66,0,73,0,"java, nodejs, teamwork, sql, google cloud"
7.7,1,1,0,65,3.9,0,0,55,72,0,72,0,"java, html, leadership, django, azure"
8.1,1,3,2,89,4.7,1,1,71,80,0,88,0,"c, reactJs, communication, oracle, oracle cloud"
7.5,0,1,1,66,4.1,1,1,58,67,0,72,0,"python, reactJs, communication, nosql, aws"
6.5,0,3,1,69,4.5,0,0,57,63,0,74,0,"python, javascript, communication, django, ibm cloud"
6.5,1,1,0,60,3.5,0,1,59,74,0,67,0,"java, css, leadership, mysql, google cloud"
7.5,0,1,0,64,4.4,0,1,67,69,0,74,0,"c, nodejs, leadership, postgresql, ibm cloud"
7.4,1,2,0,71,4.6,0,0,63,68,0,78,0,"ruby, reactjs, teamwork, oracle, google cloud"
8.3,2,3,1,80,4.6,1,0,55,80,0,85,0,"ruby, javascript, leadership, sql, azure"
8.0,1,1,1,80,4.2,0,1,74,68,0,80,0,"java, angular, teamwork, oracle, aws"
7.1,1,1,0,69,3.6,1,1,55,70,0,70,0,"c, reactjs, leadership, django, oracle cloud"
7.3,1,1,0,69,3.7,0,1,56,70,0,71,0,"javascript, nodejs, communication, flask, azure"
7.4,1,1,1,66,3.5,0,1,55,70,0,70,0,"java, css, teamwork, flask, ibm cloud"
7.7,1,2,1,70,4.8,1,1,74,85,0,83,0,"c++, html, teamwork, nosql, oracle cloud"
6.5,0,1,0,74,4.2,0,0,64,72,0,73,0,"java, html, problem-solving, flask, azure"
8.1,0,2,0,84,4.0,1,1,68,69,0,80,0,"javascript, html, problem-solving, flask, azure"
7.2,1,1,0,69,4.1,1,0,64,73,0,74,0,"java, expressjs, communication, postgresql, azure"
6.5,1,2,0,61,4.5,0,0,75,68,0,74,0,"java, css, problem-solving, postgresql, azure"
7.6,1,3,3,79,4.2,0,1,61,70,0,80,0,"c++, nodejs, problem-solving, django, google cloud"
6.8,1,1,1,64,3.3,0,0,55,68,0,66,0,"python, javascript, communication, postgresql, google cloud"
6.5,1,1,0,61,3.5,0,1,61,69,0,67,0,"ruby, html, leadership, flask, azure"
7.6,1,2,1,67,4.6,0,1,61,67,0,77,0,"java, javascript, teamwork, mongodb, oracle cloud"
7.5,1,2,0,78,3.9,0,0,66,68,0,77,0,"ruby, reactJs, problem-solving, oracle, azure"
6.5,1,1,1,73,4.5,0,0,55,59,0,73,0,"python, nodejs, leadership, mysql, aws"
7.4,1,1,1,69,4.2,1,0,60,69,0,74,0,"c++, css, teamwork, nosql, google cloud"
7.5,2,3,0,84,4.5,1,1,71,68,0,84,0,"c, nodejs, leadership, django, google cloud"
7.8,1,2,0,73,4.5,1,1,83,75,0,83,0,"java, reactjs, leadership, nosql, ibm cloud"
7.4,1,1,0,69,3.9,0,0,62,74,0,74,0,"ruby, angular, teamwork, django, ibm cloud"
8.9,1,2,1,84,4.1,1,1,68,62,0,83,0,"c, expressjs, leadership, nosql, ibm cloud"
7.1,1,1,1,71,4.2,1,1,65,69,0,75,0,"java, html, teamwork, nosql, oracle cloud"
7.5,0,1,2,72,4.4,0,1,55,69,0,75,0,"ruby, reactjs, teamwork, mongodb, azure"
6.5,1,1,1,76,3.8,0,1,60,68,0,72,0,"c++, reactjs, teamwork, nosql, azure"
8.4,1,2,2,86,4.2,1,1,80,82,0,86,0,"python, reactjs, problem-solving, oracle, oracle cloud"
6.5,2,1,1,86,3.7,1,1,58,68,0,75,0,"ruby, css, problem-solving, mysql, aws"
7.8,1,1,0,86,4.6,0,1,59,69,0,82,0,"javascript, angular, communication, mysql, ibm cloud"
8.2,1,3,1,79,4.6,1,1,73,84,0,86,0,"c++, css, problem-solving, flask, google cloud"
7.6,1,2,0,70,3.6,0,1,56,66,0,72,0,"c++, angular, communication, django, oracle cloud"
6.5,2,1,0,78,4.4,0,1,75,65,0,78,0,"java, html, teamwork, sql, oracle cloud"
7.4,1,1,1,62,4.8,1,1,55,71,0,75,0,"c, expressjs, teamwork, oracle, oracle cloud"
7.7,1,2,1,76,4.1,0,1,56,69,0,77,0,"java, reactJs, teamwork, postgresql, google cloud"
8.1,1,2,0,86,4.8,0,1,82,63,0,86,0,"javascript, javascript, problem-solving, mysql, aws"
6.9,2,2,0,68,3.2,0,1,55,65,0,69,0,"ruby, reactjs, problem-solving, mongodb, google cloud"
7.7,0,2,0,72,4.5,0,1,63,87,0,80,0,"ruby, angular, problem-solving, nosql, azure"
7.5,1,1,0,81,3.6,0,1,56,71,0,74,0,"c, angular, communication, mongodb, aws"
7.6,1,1,0,73,4.2,0,0,56,66,0,75,0,"javascript, reactJs, problem-solving, django, oracle cloud"
8.4,1,2,1,77,4.0,1,1,79,84,0,83,0,"java, html, problem-solving, postgresql, google cloud"
7.4,1,1,0,81,4.6,0,0,83,81,0,84,0,"c++, reactJs, teamwork, sql, aws"
6.9,1,1,1,61,4.6,1,1,55,64,0,72,0,"c++, nodejs, problem-solving, sql, aws"
8.0,0,2,0,85,3.8,1,1,75,69,0,80,0,"javascript, nodejs, leadership, mongodb, azure"
6.5,1,1,1,81,4.8,0,1,58,77,0,79,0,"c++, angular, teamwork, flask, aws"
7.5,1,1,1,65,4.5,0,0,55,67,0,74,0,"ruby, angular, problem-solving, django, google cloud"
7.7,1,3,0,74,4.3,1,1,75,86,0,83,0,"c, html, problem-solving, mongodb, ibm cloud"
6.5,0,3,0,77,3.6,1,0,60,74,0,73,0,"ruby, reactjs, teamwork, flask, ibm cloud"
7.4,0,1,1,70,4.3,0,1,55,69,0,74,0,"ruby, angular, leadership, mysql, ibm cloud"
6.6,1,1,0,73,3.1,0,0,58,61,0,67,0,"c++, html, leadership, postgresql, aws"
6.5,1,1,1,70,4.1,0,0,65,66,0,72,0,"c++, expressjs, communication, sql, oracle cloud"
6.5,1,2,1,74,3.9,0,1,56,68,0,72,0,"java, angular, teamwork, mongodb, google cloud"
6.7,1,1,0,74,4.4,1,1,55,69,0,74,0,"ruby, reactJs, teamwork, django, ibm cloud"
6.7,1,2,0,73,3.4,0,1,55,59,0,69,0,"javascript, reactjs, leadership, mongodb, oracle cloud"
8.8,0,2,1,78,4.5,1,1,78,71,0,84,0,"python, css, teamwork, postgresql, aws"
7.9,1,2,0,64,3.7,1,0,62,64,0,73,0,"javascript, expressjs, problem-solving, sql, google cloud"
8.2,2,2,3,84,4.8,1,1,79,80,0,89,0,"c++, expressjs, problem-solving, django, aws"
7.8,2,2,2,79,4.5,1,0,72,86,0,85,0,"c++, html, communication, oracle, google cloud"
6.5,1,3,2,75,3.8,1,1,79,67,0,76,0,"java, html, problem-solving, postgresql, ibm cloud"
8.2,0,1,1,64,3.9,0,1,55,82,0,74,0,"java, javascript, teamwork, postgresql, ibm cloud"
6.9,1,2,1,74,4.0,1,1,59,66,0,74,0,"c++, expressjs, communication, nosql, google cloud"
7.4,1,1,1,70,4.0,1,1,57,72,0,74,0,"java, expressjs, communication, mysql, google cloud"
7.8,0,1,0,71,3.7,0,0,55,62,0,71,0,"ruby, reactjs, teamwork, flask, ibm cloud"
6.5,1,2,0,81,4.1,1,1,56,81,0,77,0,"python, javascript, communication, sql, google cloud"
8.4,0,1,1,78,3.8,1,0,64,68,0,77,0,"c, html, problem-solving, sql, google cloud"
6.5,1,1,0,82,4.3,0,1,57,70,0,76,0,"python, css, leadership, mysql, oracle cloud"
7.4,1,1,2,63,3.6,0,1,62,72,0,71,0,"ruby, reactJs, teamwork, flask, azure"
8.1,2,3,0,89,4.1,1,0,81,67,0,86,0,"python, javascript, problem-solving, oracle, google cloud"
6.6,2,1,0,67,3.9,0,0,55,74,0,71,0,"java, html, problem-solving, flask, oracle cloud"
7.3,1,1,2,82,4.0,1,1,59,75,0,77,0,"c, angular, communication, postgresql, oracle cloud"
6.5,1,1,0,70,4.1,0,0,65,72,0,73,0,"c++, javascript, problem-solving, postgresql, oracle cloud"
